Period,CategoryId,Type,IBD/PBD,ASTI_LIM
MONT_1397,34932179,IBD,575,3.53
MONT_1397,34931941,IBD,598,2.5
MONT_1397,34931941,IBD,590,2.93
MONT_1397,34931941,IBD,588,2.93
MONT_1397,34931941,IBD,582,2.57
MONT_1397,34931941,IBD,576,2.93
MONT_1397,34931941,IBD,571,1.15
MONT_1397,34931941,IBD,564,2.08
MONT_1397,34931941,IBD,507,2.99
MONT_1397,34932187,IBD,571,3.25
MONT_1397,34932187,IBD,570,3.24
MONT_1397,34932187,IBD,556,3.03
MONT_1397,34932187,IBD,521,3.31
MONT_1397,34932187,IBD,516,3.05
MONT_1397,34932187,IBD,513,3.35
MONT_1397,34932187,IBD,512,3.03
MONT_1397,34932188,IBD,612,2.75
MONT_1397,34932188,IBD,604,2.71
MONT_1397,34932188,IBD,603,2.76
MONT_1397,34932188,IBD,591,3.18
MONT_1397,34932188,IBD,590,2.76
MONT_1397,34932188,IBD,588,2.66
MONT_1397,34932188,IBD,587,2.71
MONT_1397,34932188,IBD,582,3.04
MONT_1397,34932188,IBD,581,2.76
MONT_1397,34932188,IBD,575,2.6
MONT_1397,34932188,IBD,572,2.34
MONT_1397,34932188,IBD,571,2.66
MONT_1397,34932188,IBD,570,2.76
MONT_1397,34932188,IBD,556,2.48
MONT_1397,34932188,IBD,513,2.75
MONT_1397,34932188,IBD,512,2.79
MONT_1397,34932188,IBD,500,2.52
MONT_1397,34932190,IBD,612,5.42
MONT_1397,34932190,IBD,607,5.18
MONT_1397,34932190,IBD,604,5.61
MONT_1397,34932190,IBD,603,5.1
MONT_1397,34932190,IBD,591,5.08
MONT_1397,34932190,IBD,590,5.34
MONT_1397,34932190,IBD,588,5.08
MONT_1397,34932190,IBD,587,5.81
MONT_1397,34932190,IBD,582,4.57
MONT_1397,34932190,IBD,581,3.35
MONT_1397,34932190,IBD,575,3.52
MONT_1397,34932190,IBD,572,4.35
MONT_1397,34932190,IBD,571,4.56
MONT_1397,34932190,IBD,570,5.37
MONT_1397,34932190,IBD,556,3.41
MONT_1397,34932190,IBD,521,5.57
MONT_1397,34932190,IBD,516,6.46
MONT_1397,34932190,IBD,513,3.91
MONT_1397,34932190,IBD,512,2.86
MONT_1397,34932190,IBD,500,3.78
MONT_1397,34932191,IBD,612,6.68
MONT_1397,34932191,IBD,607,6.7
MONT_1397,34932191,IBD,604,6.19
MONT_1397,34932191,IBD,603,6.62
MONT_1397,34932191,IBD,602,6.11
MONT_1397,34932191,IBD,591,6.1
MONT_1397,34932191,IBD,590,6.61
MONT_1397,34932191,IBD,588,7.17
MONT_1397,34932191,IBD,587,8.02
MONT_1397,34932191,IBD,582,6.4
MONT_1397,34932191,IBD,581,5.33
MONT_1397,34932191,IBD,575,5.1
MONT_1397,34932191,IBD,572,5.6
MONT_1397,34932191,IBD,571,6.93
MONT_1397,34932191,IBD,570,6.23
MONT_1397,34932191,IBD,569,6.11
MONT_1397,34932191,IBD,556,6.15
MONT_1397,34932191,IBD,521,6.14
MONT_1397,34932191,IBD,516,6.49
MONT_1397,34932191,IBD,513,5.96
MONT_1397,34932191,IBD,512,6.59
MONT_1397,34932193,IBD,612,3.24
MONT_1397,34932193,IBD,607,3.51
MONT_1397,34932193,IBD,604,3.26
MONT_1397,34932193,IBD,603,3.5
MONT_1397,34932193,IBD,602,3.32
MONT_1397,34932193,IBD,591,5.26
MONT_1397,34932193,IBD,590,3.44
MONT_1397,34932193,IBD,588,4.09
MONT_1397,34932193,IBD,587,6.38
MONT_1397,34932193,IBD,582,3.39
MONT_1397,34932193,IBD,581,3.13
MONT_1397,34932193,IBD,575,2.98
MONT_1397,34932193,IBD,572,3.29
MONT_1397,34932193,IBD,571,3.99
MONT_1397,34932193,IBD,570,4.09
MONT_1397,34932193,IBD,569,3.31
MONT_1397,34932193,IBD,556,3.31
MONT_1397,34932193,IBD,521,3.44
MONT_1397,34932193,IBD,516,3.77
MONT_1397,34932193,IBD,513,3.22
MONT_1397,34932193,IBD,512,3.33
MONT_1397,34932195,IBD,612,3.33
MONT_1397,34932195,IBD,610,2.81
MONT_1397,34932195,IBD,608,3.48
MONT_1397,34932195,IBD,604,3.17
MONT_1397,34932195,IBD,598,3.6
MONT_1397,34932195,IBD,592,4.98
MONT_1397,34932195,IBD,590,4.7
MONT_1397,34932195,IBD,588,5.94
MONT_1397,34932195,IBD,587,5.54
MONT_1397,34932195,IBD,582,4.92
MONT_1397,34932195,IBD,579,2.89
MONT_1397,34932195,IBD,576,2.95
MONT_1397,34932195,IBD,571,4.78
MONT_1397,34932195,IBD,564,3.13
MONT_1397,34932195,IBD,557,3.75
MONT_1397,34932195,IBD,519,1.93
MONT_1397,34932195,IBD,517,3.31
MONT_1397,34932195,IBD,513,3.11
MONT_1397,34932195,IBD,507,4.08
MONT_1397,34932195,IBD,501,3.18
MONT_1397,34932196,IBD,612,2.87
MONT_1397,34932196,IBD,604,3.05
MONT_1397,34932196,IBD,603,3.1
MONT_1397,34932196,IBD,591,3.47
MONT_1397,34932196,IBD,590,3.13
MONT_1397,34932196,IBD,588,3.15
MONT_1397,34932196,IBD,587,2.53
MONT_1397,34932196,IBD,582,2.93
MONT_1397,34932196,IBD,581,2.59
MONT_1397,34932196,IBD,575,3.22
MONT_1397,34932196,IBD,572,2.99
MONT_1397,34932196,IBD,571,2.8
MONT_1397,34932196,IBD,570,3.81
MONT_1397,34932196,IBD,556,2.96
MONT_1397,34932196,IBD,521,3.28
MONT_1397,34932196,IBD,513,3.17
MONT_1397,34932196,IBD,512,3.27
MONT_1397,34932196,IBD,500,3.11
MONT_1397,34932197,IBD,608,2.84
MONT_1397,34932197,IBD,604,2.6
MONT_1397,34932197,IBD,598,3.19
MONT_1397,34932197,IBD,590,1.89
MONT_1397,34932197,IBD,588,3.38
MONT_1397,34932197,IBD,587,2.87
MONT_1397,34932197,IBD,582,1.96
MONT_1397,34932197,IBD,579,2.86
MONT_1397,34932197,IBD,576,2.32
MONT_1397,34932197,IBD,572,2.63
MONT_1397,34932197,IBD,571,3.3
MONT_1397,34932197,IBD,564,2.86
MONT_1397,34932197,IBD,519,2.92
MONT_1397,34932197,IBD,517,3.95
MONT_1397,34932197,IBD,507,3
MONT_1397,34932199,IBD,612,7.08
MONT_1397,34932199,IBD,607,6.71
MONT_1397,34932199,IBD,604,6.93
MONT_1397,34932199,IBD,603,6.7
MONT_1397,34932199,IBD,602,8.85
MONT_1397,34932199,IBD,591,9.02
MONT_1397,34932199,IBD,590,7.16
MONT_1397,34932199,IBD,588,6.66
MONT_1397,34932199,IBD,587,7.95
MONT_1397,34932199,IBD,582,6.9
MONT_1397,34932199,IBD,581,5.93
MONT_1397,34932199,IBD,575,5.48
MONT_1397,34932199,IBD,572,6.24
MONT_1397,34932199,IBD,571,6.11
MONT_1397,34932199,IBD,570,6.79
MONT_1397,34932199,IBD,569,7.23
MONT_1397,34932199,IBD,556,7.33
MONT_1397,34932199,IBD,521,6.21
MONT_1397,34932199,IBD,516,6.47
MONT_1397,34932199,IBD,513,5.71
MONT_1397,34932199,IBD,512,4.17
MONT_1397,34932201,IBD,612,4.18
MONT_1397,34932201,IBD,607,3.96
MONT_1397,34932201,IBD,604,4.04
MONT_1397,34932201,IBD,603,4.43
MONT_1397,34932201,IBD,590,4.38
MONT_1397,34932201,IBD,588,4.89
MONT_1397,34932201,IBD,587,6.26
MONT_1397,34932201,IBD,586,5.02
MONT_1397,34932201,IBD,582,3.19
MONT_1397,34932201,IBD,581,3.14
MONT_1397,34932201,IBD,575,3.93
MONT_1397,34932201,IBD,572,3.53
MONT_1397,34932201,IBD,571,4.65
MONT_1397,34932201,IBD,570,5.04
MONT_1397,34932201,IBD,562,4.5
MONT_1397,34932201,IBD,521,5.09
MONT_1397,34932201,IBD,516,3.93
MONT_1397,34932201,IBD,513,3.43
MONT_1397,34932201,IBD,512,4.59
MONT_1397,34932202,IBD,590,1.89
MONT_1397,39055574,IBD,615,2.79
MONT_1397,39055574,IBD,614,2.73
MONT_1397,39055574,IBD,612,2.57
MONT_1397,39055574,IBD,610,2.73
MONT_1397,39055574,IBD,609,2.63
MONT_1397,39055574,IBD,608,1.72
MONT_1397,39055574,IBD,607,2.75
MONT_1397,39055574,IBD,604,2.54
MONT_1397,39055574,IBD,603,2.73
MONT_1397,39055574,IBD,598,3.11
MONT_1397,39055574,IBD,591,2.73
MONT_1397,39055574,IBD,590,2.68
MONT_1397,39055574,IBD,589,3.38
MONT_1397,39055574,IBD,588,3.74
MONT_1397,39055574,IBD,587,2.74
MONT_1397,39055574,IBD,585,2.95
MONT_1397,39055574,IBD,584,2.73
MONT_1397,39055574,IBD,582,3.12
MONT_1397,39055574,IBD,581,2.53
MONT_1397,39055574,IBD,579,2.73
MONT_1397,39055574,IBD,578,2.93
MONT_1397,39055574,IBD,577,3.43
MONT_1397,39055574,IBD,576,2.31
MONT_1397,39055574,IBD,575,2.77
MONT_1397,39055574,IBD,572,2.75
MONT_1397,39055574,IBD,571,2.71
MONT_1397,39055574,IBD,570,2.73
MONT_1397,39055574,IBD,564,2.26
MONT_1397,39055574,IBD,562,2.65
MONT_1397,39055574,IBD,556,2.71
MONT_1397,39055574,IBD,551,2.7
MONT_1397,39055574,IBD,524,3.07
MONT_1397,39055574,IBD,523,2.72
MONT_1397,39055574,IBD,521,2.68
MONT_1397,39055574,IBD,519,2.73
MONT_1397,39055574,IBD,518,3.29
MONT_1397,39055574,IBD,517,2.95
MONT_1397,39055574,IBD,513,2.51
MONT_1397,39055574,IBD,507,3.14
MONT_1397,39055574,IBD,500,2.75
MONT_1397,39055583,IBD,610,1.71
MONT_1397,39055583,IBD,608,2.42
MONT_1397,39055583,IBD,598,2.95
MONT_1397,39055583,IBD,590,4.89
MONT_1397,39055583,IBD,588,4
MONT_1397,39055583,IBD,587,3.6
MONT_1397,39055583,IBD,582,2.74
MONT_1397,39055583,IBD,579,2.32
MONT_1397,39055583,IBD,576,2.98
MONT_1397,39055583,IBD,571,3.26
MONT_1397,39055583,IBD,564,3.02
MONT_1397,39055583,IBD,519,1.78
MONT_1397,39055583,IBD,517,2.6
MONT_1397,39055583,IBD,507,3.09
MONT_1397,39055584,IBD,610,0.48
MONT_1397,39055584,IBD,608,1.6
MONT_1397,39055584,IBD,598,2.07
MONT_1397,39055584,IBD,590,8.22
MONT_1397,39055584,IBD,588,2.92
MONT_1397,39055584,IBD,587,1.52
MONT_1397,39055584,IBD,582,1.52
MONT_1397,39055584,IBD,579,0.67
MONT_1397,39055584,IBD,576,2.59
MONT_1397,39055584,IBD,571,2.72
MONT_1397,39055584,IBD,564,2.72
MONT_1397,39055584,IBD,519,0.73
MONT_1397,39055584,IBD,517,2.27
MONT_1397,39055584,IBD,507,3.34
MONT_1397,47608562,IBD,588,2.47
MONT_1397,51843300,IBD,615,2.38
MONT_1397,51843300,IBD,614,2.39
MONT_1397,51843300,IBD,612,1.7
MONT_1397,51843300,IBD,607,1.91
MONT_1397,51843300,IBD,606,2.15
MONT_1397,51843300,IBD,604,1.78
MONT_1397,51843300,IBD,603,2.21
MONT_1397,51843300,IBD,602,2.44
MONT_1397,51843300,IBD,591,2.52
MONT_1397,51843300,IBD,590,1.79
MONT_1397,51843300,IBD,588,1.93
MONT_1397,51843300,IBD,587,2.31
MONT_1397,51843300,IBD,585,1.96
MONT_1397,51843300,IBD,584,3.35
MONT_1397,51843300,IBD,582,0.59
MONT_1397,51843300,IBD,581,2.07
MONT_1397,51843300,IBD,575,2.26
MONT_1397,51843300,IBD,574,2.2
MONT_1397,51843300,IBD,572,1.63
MONT_1397,51843300,IBD,571,3.02
MONT_1397,51843300,IBD,570,2.43
MONT_1397,51843300,IBD,569,3.2
MONT_1397,51843300,IBD,567,2.16
MONT_1397,51843300,IBD,556,2.93
MONT_1397,51843300,IBD,550,2.35
MONT_1397,51843300,IBD,544,2.48
MONT_1397,51843300,IBD,524,2.3
MONT_1397,51843300,IBD,523,2.57
MONT_1397,51843300,IBD,521,2.71
MONT_1397,51843300,IBD,516,3.32
MONT_1397,51843300,IBD,515,2.52
MONT_1397,51843300,IBD,513,1.95
MONT_1397,51843300,IBD,512,2.39
MONT_1397,51843300,IBD,500,0.89
MONT_1397,51843306,IBD,513,2.68
MONT_1397,51843306,IBD,615,2.66
MONT_1397,51843306,IBD,614,2.5
MONT_1397,51843306,IBD,612,2.79
MONT_1397,51843306,IBD,607,2.2
MONT_1397,51843306,IBD,604,2.71
MONT_1397,51843306,IBD,602,2.97
MONT_1397,51843306,IBD,591,2.88
MONT_1397,51843306,IBD,590,2.74
MONT_1397,51843306,IBD,588,2.83
MONT_1397,51843306,IBD,585,3.01
MONT_1397,51843306,IBD,584,3.93
MONT_1397,51843306,IBD,582,2.9
MONT_1397,51843306,IBD,581,2.79
MONT_1397,51843306,IBD,575,4.01
MONT_1397,51843306,IBD,572,2.81
MONT_1397,51843306,IBD,570,2.83
MONT_1397,51843306,IBD,556,2.08
MONT_1397,51843306,IBD,524,2.16
MONT_1397,51843306,IBD,523,2.19
MONT_1397,51843306,IBD,521,2.87
MONT_1397,51843306,IBD,516,2.83
MONT_1397,54276544,IBD,612,2.73
MONT_1397,54276544,IBD,604,3.04
MONT_1397,54276544,IBD,603,2.89
MONT_1397,54276544,IBD,591,2.41
MONT_1397,54276544,IBD,590,2.89
MONT_1397,54276544,IBD,588,2.89
MONT_1397,54276544,IBD,587,2.83
MONT_1397,54276544,IBD,582,2.88
MONT_1397,54276544,IBD,581,3.07
MONT_1397,54276544,IBD,572,3.11
MONT_1397,54276544,IBD,571,2.81
MONT_1397,54276544,IBD,570,2.81
MONT_1397,54276544,IBD,556,3.12
MONT_1397,54276544,IBD,513,2.81
MONT_1397,54276544,IBD,512,2.77
MONT_1397,54276544,IBD,500,2.73
MONT_1397,54428599,IBD,612,5.3
MONT_1397,54428599,IBD,604,4.7
MONT_1397,54428599,IBD,603,5.2
MONT_1397,54428599,IBD,591,4.34
MONT_1397,54428599,IBD,590,12.01
MONT_1397,54428599,IBD,588,4.23
MONT_1397,54428599,IBD,587,3.47
MONT_1397,54428599,IBD,582,3.42
MONT_1397,54428599,IBD,581,3.4
MONT_1397,54428599,IBD,575,3.68
MONT_1397,54428599,IBD,572,4.36
MONT_1397,54428599,IBD,571,4.3
MONT_1397,54428599,IBD,570,3.56
MONT_1397,54428599,IBD,556,2.57
MONT_1397,54428599,IBD,521,3.74
MONT_1397,54428599,IBD,513,3.57
MONT_1397,54428599,IBD,512,3.56
MONT_1397,54428599,IBD,500,2.4
MONT_1397,54428705,IBD,612,6.25
MONT_1397,54428705,IBD,604,5.22
MONT_1397,54428705,IBD,603,3.35
MONT_1397,54428705,IBD,591,3.35
MONT_1397,54428705,IBD,590,5.84
MONT_1397,54428705,IBD,588,3.31
MONT_1397,54428705,IBD,587,3.08
MONT_1397,54428705,IBD,582,3.31
MONT_1397,54428705,IBD,572,3.31
MONT_1397,54428705,IBD,571,3.5
MONT_1397,54428705,IBD,570,3.31
MONT_1397,54428705,IBD,556,2.45
MONT_1397,54428705,IBD,513,3.28
MONT_1397,54428705,IBD,512,3.07
MONT_1397,54428705,IBD,500,2.57
MONT_1397,56280019,IBD,608,2.56
MONT_1397,56280019,IBD,598,1.05
MONT_1397,56280019,IBD,564,1.17
MONT_1397,56280019,IBD,507,2.18
MONT_1397,60417065,IBD,612,3.27
MONT_1397,60417065,IBD,610,3.65
MONT_1397,60417065,IBD,604,4.48
MONT_1397,60417065,IBD,603,5.01
MONT_1397,60417065,IBD,592,4.07
MONT_1397,60417065,IBD,590,4.4
MONT_1397,60417065,IBD,588,4.32
MONT_1397,60417065,IBD,587,4.15
MONT_1397,60417065,IBD,586,4.03
MONT_1397,60417065,IBD,582,4.91
MONT_1397,60417065,IBD,581,4.62
MONT_1397,60417065,IBD,579,3.98
MONT_1397,60417065,IBD,575,4.1
MONT_1397,60417065,IBD,572,3.38
MONT_1397,60417065,IBD,571,4.52
MONT_1397,60417065,IBD,570,4.94
MONT_1397,60417065,IBD,557,4.08
MONT_1397,60417065,IBD,513,3.98
MONT_1397,60417065,IBD,512,3.85
MONT_1397,60421010,IBD,612,2.76
MONT_1397,60421010,IBD,604,2.82
MONT_1397,60421010,IBD,603,2.81
MONT_1397,60421010,IBD,591,1.53
MONT_1397,60421010,IBD,590,2.83
MONT_1397,60421010,IBD,588,2.85
MONT_1397,60421010,IBD,582,3.78
MONT_1397,60421010,IBD,581,2.87
MONT_1397,60421010,IBD,572,3.56
MONT_1397,60421010,IBD,571,3.4
MONT_1397,60421010,IBD,570,2.87
MONT_1397,60421010,IBD,556,2.92
MONT_1397,60421010,IBD,513,2.85
MONT_1397,60421010,IBD,500,3.16
MONT_1397,68106239,IBD,612,6.14
MONT_1397,68106239,IBD,607,5.01
MONT_1397,68106239,IBD,604,5.34
MONT_1397,68106239,IBD,603,4.96
MONT_1397,68106239,IBD,590,5.79
MONT_1397,68106239,IBD,588,5.85
MONT_1397,68106239,IBD,587,6.59
MONT_1397,68106239,IBD,582,4.37
MONT_1397,68106239,IBD,581,4.55
MONT_1397,68106239,IBD,575,3.49
MONT_1397,68106239,IBD,572,6.04
MONT_1397,68106239,IBD,571,5.49
MONT_1397,68106239,IBD,570,6.38
MONT_1397,68106239,IBD,567,5.17
MONT_1397,68106239,IBD,556,4.86
MONT_1397,68106239,IBD,550,5.04
MONT_1397,68106239,IBD,544,5.01
MONT_1397,68106239,IBD,541,4.68
MONT_1397,68106239,IBD,521,7.61
MONT_1397,68106239,IBD,516,4.83
MONT_1397,68106239,IBD,513,7.28
MONT_1397,68106239,IBD,512,3.87
MONT_1397,69684975,IBD,612,2.54
MONT_1397,69684975,IBD,604,2.42
MONT_1397,69684975,IBD,603,2.49
MONT_1397,69684975,IBD,590,2.42
MONT_1397,69684975,IBD,588,3.26
MONT_1397,69684975,IBD,587,2.46
MONT_1397,69684975,IBD,582,2.39
MONT_1397,69684975,IBD,572,1.84
MONT_1397,69684975,IBD,571,2.43
MONT_1397,69684975,IBD,521,2.49
MONT_1397,69684975,IBD,516,2.54
MONT_1397,69684975,IBD,513,2.46
MONT_1397,69684975,IBD,512,2.49
MONT_1397,97584314,IBD,612,3.76
MONT_1397,97584314,IBD,607,3.56
MONT_1397,97584314,IBD,604,3.82
MONT_1397,97584314,IBD,603,3.78
MONT_1397,97584314,IBD,590,3.78
MONT_1397,97584314,IBD,588,3.82
MONT_1397,97584314,IBD,587,3.66
MONT_1397,97584314,IBD,582,3.78
MONT_1397,97584314,IBD,581,3.76
MONT_1397,97584314,IBD,575,3.78
MONT_1397,97584314,IBD,572,3.89
MONT_1397,97584314,IBD,571,3.76
MONT_1397,97584314,IBD,570,3.78
MONT_1397,97584314,IBD,521,3.67
MONT_1397,97584314,IBD,516,3.58
MONT_1397,97584314,IBD,513,3.82
MONT_1397,97584314,IBD,512,3.38
MONT_1397,100503611,IBD,610,3.6
MONT_1397,100503611,IBD,592,2.92
MONT_1397,100503611,IBD,588,3.26
MONT_1397,100503611,IBD,587,3.5
MONT_1397,100503611,IBD,582,3.52
MONT_1397,100503611,IBD,579,3.02
MONT_1397,100503611,IBD,571,3.47
MONT_1397,100503611,IBD,570,3.1
MONT_1397,100503611,IBD,519,2.89
MONT_1397,101866334,IBD,615,6.44
MONT_1397,101866334,IBD,614,6.73
MONT_1397,101866334,IBD,612,5.71
MONT_1397,101866334,IBD,611,5.74
MONT_1397,101866334,IBD,607,5.96
MONT_1397,101866334,IBD,606,6.24
MONT_1397,101866334,IBD,604,5.62
MONT_1397,101866334,IBD,603,5.36
MONT_1397,101866334,IBD,602,7.08
MONT_1397,101866334,IBD,591,5.9
MONT_1397,101866334,IBD,590,6.03
MONT_1397,101866334,IBD,588,5.67
MONT_1397,101866334,IBD,587,6.91
MONT_1397,101866334,IBD,585,6.17
MONT_1397,101866334,IBD,584,6.08
MONT_1397,101866334,IBD,582,5.23
MONT_1397,101866334,IBD,581,5.16
MONT_1397,101866334,IBD,580,4.66
MONT_1397,101866334,IBD,575,5.51
MONT_1397,101866334,IBD,574,5.3
MONT_1397,101866334,IBD,572,5.52
MONT_1397,101866334,IBD,571,5.35
MONT_1397,101866334,IBD,570,5.69
MONT_1397,101866334,IBD,569,5.2
MONT_1397,101866334,IBD,567,6.93
MONT_1397,101866334,IBD,556,5.06
MONT_1397,101866334,IBD,552,6.47
MONT_1397,101866334,IBD,551,5.48
MONT_1397,101866334,IBD,550,5.39
MONT_1397,101866334,IBD,544,6.65
MONT_1397,101866334,IBD,541,5.46
MONT_1397,101866334,IBD,540,4.94
MONT_1397,101866334,IBD,539,6.95
MONT_1397,101866334,IBD,524,6.35
MONT_1397,101866334,IBD,523,6.03
MONT_1397,101866334,IBD,521,6.72
MONT_1397,101866334,IBD,520,9.05
MONT_1397,101866334,IBD,516,6.66
MONT_1397,101866334,IBD,515,5.11
MONT_1397,101866334,IBD,513,6.92
MONT_1397,101866334,IBD,512,3.82
MONT_1397,101866334,IBD,500,4.52
MONT_1397,102016911,IBD,615,2.72
MONT_1397,102016911,IBD,614,3.8
MONT_1397,102016911,IBD,612,2.89
MONT_1397,102016911,IBD,607,3.09
MONT_1397,102016911,IBD,604,2.77
MONT_1397,102016911,IBD,591,2.87
MONT_1397,102016911,IBD,590,2.81
MONT_1397,102016911,IBD,588,2.73
MONT_1397,102016911,IBD,585,3.66
MONT_1397,102016911,IBD,584,3.01
MONT_1397,102016911,IBD,582,2.8
MONT_1397,102016911,IBD,581,2.89
MONT_1397,102016911,IBD,575,2.26
MONT_1397,102016911,IBD,574,2.95
MONT_1397,102016911,IBD,572,2.81
MONT_1397,102016911,IBD,571,2.88
MONT_1397,102016911,IBD,567,2.81
MONT_1397,102016911,IBD,556,2.92
MONT_1397,102016911,IBD,524,2.72
MONT_1397,102016911,IBD,523,2.94
MONT_1397,102016911,IBD,516,2.77
MONT_1397,102016911,IBD,513,2.72
MONT_1397,102016911,IBD,500,2.95
MONT_1397,110305217,IBD,608,0.75
MONT_1397,110305217,IBD,576,1.23
MONT_1397,110305217,IBD,564,1.17
MONT_1397,110305217,IBD,517,0.42
MONT_1397,138318657,IBD,615,3.19
MONT_1397,138318657,IBD,614,3.48
MONT_1397,138318657,IBD,612,2.85
MONT_1397,138318657,IBD,607,2.83
MONT_1397,138318657,IBD,604,2.78
MONT_1397,138318657,IBD,603,2.74
MONT_1397,138318657,IBD,591,2.83
MONT_1397,138318657,IBD,590,2.83
MONT_1397,138318657,IBD,588,2.99
MONT_1397,138318657,IBD,585,2.27
MONT_1397,138318657,IBD,584,3.48
MONT_1397,138318657,IBD,582,2.73
MONT_1397,138318657,IBD,581,2.98
MONT_1397,138318657,IBD,575,3.44
MONT_1397,138318657,IBD,572,3.2
MONT_1397,138318657,IBD,571,2.76
MONT_1397,138318657,IBD,524,2.48
MONT_1397,138318657,IBD,523,2.19
MONT_1397,138318657,IBD,521,2.79
MONT_1397,138318657,IBD,516,2.74
MONT_1397,138318657,IBD,513,2.76
MONT_1397,138324712,IBD,612,4.33
MONT_1397,138324712,IBD,607,4.39
MONT_1397,138324712,IBD,604,4.37
MONT_1397,138324712,IBD,603,4.09
MONT_1397,138324712,IBD,590,4.33
MONT_1397,138324712,IBD,588,4.32
MONT_1397,138324712,IBD,587,4.33
MONT_1397,138324712,IBD,582,4.32
MONT_1397,138324712,IBD,581,4.26
MONT_1397,138324712,IBD,572,4.41
MONT_1397,138324712,IBD,571,4.33
MONT_1397,138324712,IBD,570,4.33
MONT_1397,138324712,IBD,516,3.73
MONT_1397,138324712,IBD,513,4.4
MONT_1397,138324712,IBD,512,3.7
MONT_1397,138324754,IBD,612,3.71
MONT_1397,138324754,IBD,607,3.62
MONT_1397,138324754,IBD,604,4.02
MONT_1397,138324754,IBD,603,4.5
MONT_1397,138324754,IBD,590,3.98
MONT_1397,138324754,IBD,588,6.3
MONT_1397,138324754,IBD,587,3.78
MONT_1397,138324754,IBD,582,3.24
MONT_1397,138324754,IBD,581,2.63
MONT_1397,138324754,IBD,572,3.78
MONT_1397,138324754,IBD,571,3.95
MONT_1397,138324754,IBD,570,3.67
MONT_1397,138324754,IBD,521,5.15
MONT_1397,138324754,IBD,513,3.87
MONT_1397,139294566,IBD,612,4.66
MONT_1397,139294566,IBD,610,4.53
MONT_1397,139294566,IBD,604,4.27
MONT_1397,139294566,IBD,603,4.42
MONT_1397,139294566,IBD,592,10.58
MONT_1397,139294566,IBD,590,3.98
MONT_1397,139294566,IBD,588,5.89
MONT_1397,139294566,IBD,587,6.45
MONT_1397,139294566,IBD,586,4.27
MONT_1397,139294566,IBD,582,5.07
MONT_1397,139294566,IBD,581,4.55
MONT_1397,139294566,IBD,579,2.61
MONT_1397,139294566,IBD,575,4.35
MONT_1397,139294566,IBD,572,4.52
MONT_1397,139294566,IBD,571,4.47
MONT_1397,139294566,IBD,570,4.28
MONT_1397,139294566,IBD,562,4.19
MONT_1397,139294566,IBD,557,4.79
MONT_1397,139294566,IBD,513,4.19
MONT_1397,159671996,IBD,608,2.94
MONT_1397,159671996,IBD,604,2.94
MONT_1397,159671996,IBD,598,3.64
MONT_1397,159671996,IBD,590,3.05
MONT_1397,159671996,IBD,588,3.69
MONT_1397,159671996,IBD,587,2.89
MONT_1397,159671996,IBD,582,3.38
MONT_1397,159671996,IBD,576,2.66
MONT_1397,159671996,IBD,571,3.5
MONT_1397,159671996,IBD,564,2.71
MONT_1397,159671996,IBD,517,2.98
MONT_1397,159671996,IBD,513,2.96
MONT_1397,159671996,IBD,507,2.89
MONT_1397,159953649,IBD,612,5.25
MONT_1397,159953649,IBD,610,3.51
MONT_1397,159953649,IBD,604,5.1
MONT_1397,159953649,IBD,603,5.21
MONT_1397,159953649,IBD,592,5.27
MONT_1397,159953649,IBD,590,5.32
MONT_1397,159953649,IBD,588,5.21
MONT_1397,159953649,IBD,587,5.33
MONT_1397,159953649,IBD,582,5.21
MONT_1397,159953649,IBD,581,5.21
MONT_1397,159953649,IBD,579,5.1
MONT_1397,159953649,IBD,572,5
MONT_1397,159953649,IBD,571,5.37
MONT_1397,159953649,IBD,570,5.21
MONT_1397,159953649,IBD,557,4.98
MONT_1397,265497292,IBD,615,5.55
MONT_1397,265497292,IBD,614,6.21
MONT_1397,265497292,IBD,612,5.2
MONT_1397,265497292,IBD,611,5.53
MONT_1397,265497292,IBD,607,6.36
MONT_1397,265497292,IBD,606,5.49
MONT_1397,265497292,IBD,604,5.47
MONT_1397,265497292,IBD,603,5.83
MONT_1397,265497292,IBD,602,6.47
MONT_1397,265497292,IBD,591,5.82
MONT_1397,265497292,IBD,590,5.7
MONT_1397,265497292,IBD,588,6.15
MONT_1397,265497292,IBD,587,5.44
MONT_1397,265497292,IBD,585,5.08
MONT_1397,265497292,IBD,584,5.99
MONT_1397,265497292,IBD,582,4.29
MONT_1397,265497292,IBD,581,5.51
MONT_1397,265497292,IBD,575,5.52
MONT_1397,265497292,IBD,574,4.01
MONT_1397,265497292,IBD,572,5.72
MONT_1397,265497292,IBD,571,5.2
MONT_1397,265497292,IBD,570,4.84
MONT_1397,265497292,IBD,569,4.88
MONT_1397,265497292,IBD,567,5.44
MONT_1397,265497292,IBD,556,5.67
MONT_1397,265497292,IBD,550,5.44
MONT_1397,265497292,IBD,544,5.43
MONT_1397,265497292,IBD,524,5.6
MONT_1397,265497292,IBD,523,5.74
MONT_1397,265497292,IBD,521,7.75
MONT_1397,265497292,IBD,516,6.54
MONT_1397,265497292,IBD,515,5.54
MONT_1397,265497292,IBD,513,6.76
MONT_1397,265497292,IBD,512,5.44
MONT_1397,265497292,IBD,500,5.87
MONT_1397,278993871,IBD,612,3.7
MONT_1397,278993871,IBD,604,4.05
MONT_1397,278993871,IBD,603,4.09
